"","STATE","EVENT_ID","MONTH_NAME","EVENT_TYPE","FATALITIES_COUNT","avgAGE","Total_POP_.2010","perFATALITIESpop"
"4219","PUERTO RICO",346784,"November","Flood",7,31.5714285714286,3725789,0.000187879667903899
"4220","PUERTO RICO",218499,"February","Tide/Tsunami",1,12,3725789,2.68399525576999e-05
"4221","PUERTO RICO",137026,"September","Flood",1,52,3725789,2.68399525576999e-05
"4222","PUERTO RICO",5428817,"November","Flood",2,51,3725789,5.36799051153997e-05
"4223","PUERTO RICO",5431374,"December","Tide/Tsunami",1,32,3725789,2.68399525576999e-05
"4224","PUERTO RICO",5157554,"September","Lightning",1,21,3725789,2.68399525576999e-05
"4225","PUERTO RICO",125967,"September","Flood",2,23.5,3725789,5.36799051153997e-05
"4226","PUERTO RICO",5250237,"May","Flood",2,40,3725789,5.36799051153997e-05
"4227","PUERTO RICO",548339,"November","Tide/Tsunami",1,51,3725789,2.68399525576999e-05
"4228","PUERTO RICO",513942,"April","Tide/Tsunami",1,19,3725789,2.68399525576999e-05
"4229","PUERTO RICO",5285722,"March","Tide/Tsunami",1,16,3725789,2.68399525576999e-05
"4230","PUERTO RICO",5398800,"May","Flood",1,66,3725789,2.68399525576999e-05
"4231","PUERTO RICO",237216,"May","Flood",2,56,3725789,5.36799051153997e-05
"4232","PUERTO RICO",262329,"September","Tide/Tsunami",1,18,3725789,2.68399525576999e-05
"4233","PUERTO RICO",5336062,"November","Flood",1,72,3725789,2.68399525576999e-05
"4234","PUERTO RICO",5349000,"April","Flood",1,24,3725789,2.68399525576999e-05
"4235","PUERTO RICO",608840,"November","Tide/Tsunami",1,50,3725789,2.68399525576999e-05
"4236","PUERTO RICO",5426204,"October","Flood",1,39,3725789,2.68399525576999e-05
"4237","PUERTO RICO",5239906,"April","Tide/Tsunami",3,18.6666666666667,3725789,8.05198576730996e-05
"4238","PUERTO RICO",137015,"September","Flood",1,29,3725789,2.68399525576999e-05
"4239","PUERTO RICO",5511180,"May","Lightning",1,30,3725789,2.68399525576999e-05
"4240","PUERTO RICO",5423521,"September","Hurricane",2,39,3725789,5.36799051153997e-05
"4241","PUERTO RICO",574291,"May","Tide/Tsunami",1,29,3725789,2.68399525576999e-05
"4242","PUERTO RICO",536284,"July","Tide/Tsunami",1,45,3725789,2.68399525576999e-05
"4243","PUERTO RICO",5321705,"November","Tide/Tsunami",1,33,3725789,2.68399525576999e-05
"4244","PUERTO RICO",5426208,"October","Tide/Tsunami",2,47.5,3725789,5.36799051153997e-05
"4245","PUERTO RICO",5347225,"March","Tide/Tsunami",1,36,3725789,2.68399525576999e-05
"4246","PUERTO RICO",536282,"July","Tide/Tsunami",1,14,3725789,2.68399525576999e-05
"4247","RHODE ISLAND",215807,"March","Flood",1,41,1052567,9.50058286075851e-05
"4248","RHODE ISLAND",540247,"August","Tide/Tsunami",1,58,1052567,9.50058286075851e-05
"4249","RHODE ISLAND",5422687,"August","Lightning",1,40,1052567,9.50058286075851e-05
"4250","RHODE ISLAND",137027,"September","Tide/Tsunami",2,43,1052567,0.00019001165721517
"4251","RHODE ISLAND",120154,"June","Heat",2,85,1052567,0.00019001165721517
"4252","RHODE ISLAND",119812,"June","Lightning",1,42,1052567,9.50058286075851e-05
"4253","RHODE ISLAND",79888,"February","Winter Storm",1,22,1052567,9.50058286075851e-05
"4254","RHODE ISLAND",491396,"July","Heat",1,90,1052567,9.50058286075851e-05
"4255","SOUTH CAROLINA",590941,"June","Tide/Tsunami",1,52,4625364,2.16199200754795e-05
"4256","SOUTH CAROLINA",597109,"July","Tide/Tsunami",1,52,4625364,2.16199200754795e-05
"4257","SOUTH CAROLINA",633091,"October","Flood",1,45,4625364,2.16199200754795e-05
"4258","SOUTH CAROLINA",479304,"July","Tide/Tsunami",1,50,4625364,2.16199200754795e-05
"4259","SOUTH CAROLINA",410535,"August","Wind",1,19,4625364,2.16199200754795e-05
"4260","SOUTH CAROLINA",302077,"June","Lightning",1,26,4625364,2.16199200754795e-05
"4261","SOUTH CAROLINA",5444549,"April","Wind",1,45,4625364,2.16199200754795e-05
"4262","SOUTH CAROLINA",633054,"October","Flood",1,30,4625364,2.16199200754795e-05
"4263","SOUTH CAROLINA",503725,"February","Winter Storm",1,25,4625364,2.16199200754795e-05
"4264","SOUTH CAROLINA",633107,"October","Flood",1,82,4625364,2.16199200754795e-05
"4265","SOUTH CAROLINA",171579,"May","Tide/Tsunami",1,40,4625364,2.16199200754795e-05
"4266","SOUTH CAROLINA",597110,"July","Tide/Tsunami",1,49,4625364,2.16199200754795e-05
"4267","SOUTH CAROLINA",51095,"July","Tide/Tsunami",1,34,4625364,2.16199200754795e-05
"4268","SOUTH CAROLINA",187909,"July","Tide/Tsunami",1,13,4625364,2.16199200754795e-05
"4269","SOUTH CAROLINA",5238043,"March","Flood",1,7,4625364,2.16199200754795e-05
"4270","SOUTH CAROLINA",583296,"May","Tide/Tsunami",1,20,4625364,2.16199200754795e-05
"4271","SOUTH CAROLINA",5238047,"March","Flood",1,29,4625364,2.16199200754795e-05
"4272","SOUTH CAROLINA",470625,"July","Tide/Tsunami",1,57,4625364,2.16199200754795e-05
"4273","SOUTH CAROLINA",187947,"July","Tide/Tsunami",1,50,4625364,2.16199200754795e-05
"4274","SOUTH CAROLINA",5129600,"January","Cold",1,39,4625364,2.16199200754795e-05
"4275","SOUTH CAROLINA",47970,"July","Lightning",1,22,4625364,2.16199200754795e-05
"4276","SOUTH CAROLINA",33298,"May","Tide/Tsunami",1,27,4625364,2.16199200754795e-05
"4277","SOUTH CAROLINA",633069,"October","Flood",1,24,4625364,2.16199200754795e-05
"4278","SOUTH CAROLINA",130605,"July","Lightning",1,19,4625364,2.16199200754795e-05
"4279","SOUTH CAROLINA",633086,"October","Flood",1,61,4625364,2.16199200754795e-05
"4280","SOUTH CAROLINA",5409735,"June","Tide/Tsunami",2,40,4625364,4.32398401509589e-05
"4281","SOUTH CAROLINA",601429,"October","Flood",2,56.5,4625364,4.32398401509589e-05
"4282","SOUTH CAROLINA",535650,"July","Tide/Tsunami",1,11,4625364,2.16199200754795e-05
"4283","SOUTH CAROLINA",29418,"April","Wind",1,90,4625364,2.16199200754795e-05
"4284","SOUTH CAROLINA",5395104,"June","Lightning",1,33,4625364,2.16199200754795e-05
"4285","SOUTH CAROLINA",517769,"May","Heat",1,1,4625364,2.16199200754795e-05
"4286","SOUTH CAROLINA",503735,"February","Winter Storm",1,24,4625364,2.16199200754795e-05
"4287","SOUTH CAROLINA",252466,"August","Heat",1,78,4625364,2.16199200754795e-05
"4288","SOUTH CAROLINA",502279,"February","Winter Storm",1,92,4625364,2.16199200754795e-05
"4289","SOUTH CAROLINA",65412,"January","Lightning",1,56,4625364,2.16199200754795e-05
"4290","SOUTH CAROLINA",373911,"May","Wind",1,51,4625364,2.16199200754795e-05
"4291","SOUTH CAROLINA",5174267,"September","Flood",1,42,4625364,2.16199200754795e-05
"4292","SOUTH CAROLINA",5129599,"January","Cold",1,78,4625364,2.16199200754795e-05
"4293","SOUTH CAROLINA",604878,"October","Flood",1,56,4625364,2.16199200754795e-05
"4294","SOUTH CAROLINA",338241,"July","Tide/Tsunami",2,41.5,4625364,4.32398401509589e-05
"4295","SOUTH CAROLINA",5312403,"August","Lightning",1,61,4625364,2.16199200754795e-05
"4296","SOUTH CAROLINA",5342349,"February","Winter Storm",1,25,4625364,2.16199200754795e-05
"4297","SOUTH CAROLINA",273726,"December","Cold",1,47,4625364,2.16199200754795e-05
"4298","SOUTH CAROLINA",235604,"May","Tide/Tsunami",1,9,4625364,2.16199200754795e-05
"4299","SOUTH CAROLINA",5148531,"June","Lightning",1,55,4625364,2.16199200754795e-05
"4300","SOUTH CAROLINA",633044,"October","Flood",1,56,4625364,2.16199200754795e-05
"4301","SOUTH CAROLINA",5178431,"December","Cold",1,76,4625364,2.16199200754795e-05
"4302","SOUTH CAROLINA",192888,"October","Heat",1,19,4625364,2.16199200754795e-05
"4303","SOUTH CAROLINA",5499514,"April","Tide/Tsunami",1,14,4625364,2.16199200754795e-05
"4304","SOUTH CAROLINA",5283275,"February","Wind",1,33,4625364,2.16199200754795e-05
"4305","SOUTH CAROLINA",5178415,"December","Cold",1,79,4625364,2.16199200754795e-05
"4306","SOUTH CAROLINA",5528415,"August","Wind",1,39,4625364,2.16199200754795e-05
"4307","SOUTH CAROLINA",5176683,"July","Heat",1,55,4625364,2.16199200754795e-05
"4308","SOUTH CAROLINA",298057,"April","Tide/Tsunami",1,18,4625364,2.16199200754795e-05
"4309","SOUTH CAROLINA",480121,"July","Tide/Tsunami",2,25,4625364,4.32398401509589e-05
"4310","SOUTH CAROLINA",5174266,"September","Tornado",1,68,4625364,2.16199200754795e-05
"4311","SOUTH CAROLINA",473380,"August","Flood",1,23,4625364,2.16199200754795e-05
"4312","SOUTH CAROLINA",633100,"October","Flood",2,55.5,4625364,4.32398401509589e-05
"4313","SOUTH CAROLINA",58744,"August","Lightning",1,17,4625364,2.16199200754795e-05
"4314","SOUTH CAROLINA",5385834,"February","Winter Storm",1,33,4625364,2.16199200754795e-05
"4315","SOUTH CAROLINA",246808,"July","Tide/Tsunami",1,19,4625364,2.16199200754795e-05
"4316","SOUTH CAROLINA",354821,"November","Tornado",3,60.6666666666667,4625364,6.48597602264384e-05
"4317","SOUTH CAROLINA",518612,"May","Tide/Tsunami",1,20,4625364,2.16199200754795e-05
"4318","SOUTH CAROLINA",5129601,"January","Cold",1,85,4625364,2.16199200754795e-05
"4319","SOUTH CAROLINA",5529013,"August","Lightning",1,36,4625364,2.16199200754795e-05
"4320","SOUTH CAROLINA",5459199,"June","Lightning",1,39,4625364,2.16199200754795e-05
"4321","SOUTH CAROLINA",5178430,"December","Cold",1,48,4625364,2.16199200754795e-05
"4322","SOUTH CAROLINA",5268022,"September","Lightning",1,38,4625364,2.16199200754795e-05
"4323","SOUTH CAROLINA",5470808,"July","Tide/Tsunami",2,23,4625364,4.32398401509589e-05
"4324","SOUTH CAROLINA",471304,"July","Tide/Tsunami",3,23.6666666666667,4625364,6.48597602264384e-05
"4325","SOUTH CAROLINA",5148532,"June","Lightning",1,43,4625364,2.16199200754795e-05
"4326","SOUTH CAROLINA",269829,"January","Cold",1,84,4625364,2.16199200754795e-05
"4327","SOUTH CAROLINA",35434,"May","Tide/Tsunami",1,18,4625364,2.16199200754795e-05
"4328","SOUTH CAROLINA",5403641,"June","Lightning",1,39,4625364,2.16199200754795e-05
"4329","SOUTH CAROLINA",5298359,"May","Wind",1,86,4625364,2.16199200754795e-05
"4330","SOUTH CAROLINA",470360,"July","Wind",1,34,4625364,2.16199200754795e-05
"4331","SOUTH CAROLINA",407653,"June","Heat",1,82,4625364,2.16199200754795e-05
"4332","SOUTH CAROLINA",482233,"September","Lightning",1,50,4625364,2.16199200754795e-05
"4333","SOUTH CAROLINA",16380,"April","Tornado",1,53,4625364,2.16199200754795e-05
"4334","SOUTH CAROLINA",136443,"September","Heat",1,20,4625364,2.16199200754795e-05
"4335","SOUTH CAROLINA",5389129,"March","Wind",1,13,4625364,2.16199200754795e-05
"4336","SOUTH CAROLINA",526593,"August","Flood",2,37.5,4625364,4.32398401509589e-05
"4337","SOUTH CAROLINA",502275,"February","Winter Storm",1,72,4625364,2.16199200754795e-05
"4338","SOUTH CAROLINA",184254,"June","Wind",1,29,4625364,2.16199200754795e-05
"4339","SOUTH CAROLINA",5415069,"September","Tornado",1,51,4625364,2.16199200754795e-05
"4340","SOUTH CAROLINA",154427,"April","Tornado",1,63,4625364,2.16199200754795e-05
"4341","SOUTH CAROLINA",5148455,"June","Wind",1,50,4625364,2.16199200754795e-05
"4342","SOUTH CAROLINA",548156,"January","Flood",1,60,4625364,2.16199200754795e-05
"4343","SOUTH CAROLINA",5274890,"November","Fog",1,47,4625364,2.16199200754795e-05
"4344","SOUTH CAROLINA",582240,"May","Tide/Tsunami",1,23,4625364,2.16199200754795e-05
"4345","SOUTH CAROLINA",547095,"January","Wind",1,37,4625364,2.16199200754795e-05
"4346","SOUTH CAROLINA",5529011,"August","Lightning",1,40,4625364,2.16199200754795e-05
"4347","SOUTH CAROLINA",52266,"July","Tide/Tsunami",1,33,4625364,2.16199200754795e-05
"4348","SOUTH CAROLINA",60301,"August","Heat",1,46,4625364,2.16199200754795e-05
"4349","SOUTH CAROLINA",5414539,"July","Wind",1,65,4625364,2.16199200754795e-05
"4350","SOUTH DAKOTA",5504482,"April","Wind",1,22,814180,0.000122822962981159
"4351","SOUTH DAKOTA",464576,"June","Wind",1,63,814180,0.000122822962981159
"4352","SOUTH DAKOTA",121244,"June","Flood",1,26,814180,0.000122822962981159
"4353","SOUTH DAKOTA",5330236,"July","Lightning",1,19,814180,0.000122822962981159
"4354","SOUTH DAKOTA",588223,"June","Wind",1,61,814180,0.000122822962981159
"4355","SOUTH DAKOTA",326376,"June","Flood",2,58.5,814180,0.000245645925962318
"4356","SOUTH DAKOTA",448845,"April","Winter Storm",1,66,814180,0.000122822962981159
"4357","SOUTH DAKOTA",530675,"June","Flood",1,24,814180,0.000122822962981159
"4358","SOUTH DAKOTA",293377,"March","Cold",1,97,814180,0.000122822962981159
"4359","SOUTH DAKOTA",212034,"January","Winter Storm",1,23,814180,0.000122822962981159
"4360","SOUTH DAKOTA",141521,"November","Winter Storm",1,23,814180,0.000122822962981159
"4361","SOUTH DAKOTA",481146,"October","Winter Storm",1,42,814180,0.000122822962981159
"4362","SOUTH DAKOTA",562180,"February","Cold",1,88,814180,0.000122822962981159
"4363","SOUTH DAKOTA",17941,"February","Winter Storm",1,50,814180,0.000122822962981159
"4364","SOUTH DAKOTA",345320,"August","Lightning",1,57,814180,0.000122822962981159
"4365","SOUTH DAKOTA",5286150,"March","Winter Storm",1,43,814180,0.000122822962981159
"4366","SOUTH DAKOTA",211032,"January","Fog",3,71,814180,0.000368468888943477
"4367","SOUTH DAKOTA",268565,"November","Winter Storm",1,70,814180,0.000122822962981159
"4368","SOUTH DAKOTA",597245,"July","Lightning",1,21,814180,0.000122822962981159
"4369","SOUTH DAKOTA",280627,"January","Winter Storm",1,65,814180,0.000122822962981159
"4370","SOUTH DAKOTA",5254334,"June","Lightning",1,39,814180,0.000122822962981159
"4371","SOUTH DAKOTA",190537,"July","Wind",1,26,814180,0.000122822962981159
"4372","SOUTH DAKOTA",513713,"April","Winter Storm",1,84,814180,0.000122822962981159
"4373","SOUTH DAKOTA",383296,"May","Flood",1,29,814180,0.000122822962981159
"4374","SOUTH DAKOTA",5485091,"November","Winter Storm",1,79,814180,0.000122822962981159
"4375","SOUTH DAKOTA",5521305,"July","Heat",1,52,814180,0.000122822962981159
"4376","SOUTH DAKOTA",494474,"January","Winter Storm",1,18,814180,0.000122822962981159
"4377","SOUTH DAKOTA",5138152,"March","Fire",1,62,814180,0.000122822962981159
"4378","SOUTH DAKOTA",268594,"November","Winter Storm",1,15,814180,0.000122822962981159
"4379","SOUTH DAKOTA",280538,"January","Winter Storm",1,70,814180,0.000122822962981159
"4380","SOUTH DAKOTA",435346,"February","Winter Storm",1,58,814180,0.000122822962981159
"4381","SOUTH DAKOTA",5253936,"June","Lightning",1,17,814180,0.000122822962981159
"4382","TENNESSEE",517173,"June","Flood",1,72,6346105,1.57576970440924e-05
"4383","TENNESSEE",353248,"April","Wind",1,41,6346105,1.57576970440924e-05
"4384","TENNESSEE",297632,"April","Tornado",1,63,6346105,1.57576970440924e-05
"4385","TENNESSEE",353103,"December","Fog",2,45,6346105,3.15153940881848e-05
"4386","TENNESSEE",5322729,"November","Tornado",7,50,6346105,0.000110303879308647
"4387","TENNESSEE",211472,"January","Cold",1,76,6346105,1.57576970440924e-05
"4388","TENNESSEE",5500766,"April","Tornado",7,46.8571428571429,6346105,0.000110303879308647
"4389","TENNESSEE",166753,"April","Wind",1,18,6346105,1.57576970440924e-05
"4390","TENNESSEE",79138,"February","Tornado",8,46.875,6346105,0.000126061576352739
"4391","TENNESSEE",5289655,"April","Heat",1,63,6346105,1.57576970440924e-05
"4392","TENNESSEE",34158,"June","Lightning",1,47,6346105,1.57576970440924e-05
"4393","TENNESSEE",401109,"July","Heat",2,48.5,6346105,3.15153940881848e-05
"4394","TENNESSEE",211473,"January","Cold",1,54,6346105,1.57576970440924e-05
"4395","TENNESSEE",5322213,"November","Tornado",2,26.5,6346105,3.15153940881848e-05
"4396","TENNESSEE",284395,"February","Wind",1,75,6346105,1.57576970440924e-05
"4397","TENNESSEE",42647,"August","Heat",1,48,6346105,1.57576970440924e-05
"4398","TENNESSEE",250113,"July","Heat",1,66,6346105,1.57576970440924e-05
"4399","TENNESSEE",5422507,"September","Lightning",1,53,6346105,1.57576970440924e-05
"4400","TENNESSEE",480287,"October","Wind",1,9,6346105,1.57576970440924e-05
"4401","TENNESSEE",5276092,"November","Wind",2,17.5,6346105,3.15153940881848e-05
"4402","TENNESSEE",5500707,"April","Tornado",1,48,6346105,1.57576970440924e-05
"4403","TENNESSEE",98206,"April","Flood",1,24,6346105,1.57576970440924e-05
"4404","TENNESSEE",5509801,"May","Lightning",1,37,6346105,1.57576970440924e-05
"4405","TENNESSEE",89392,"March","Wind",1,42,6346105,1.57576970440924e-05
"4406","TENNESSEE",341730,"August","Heat",1,65,6346105,1.57576970440924e-05
"4407","TENNESSEE",250073,"July","Heat",1,57,6346105,1.57576970440924e-05
"4408","TENNESSEE",401041,"July","Heat",3,57.6666666666667,6346105,4.72730911322772e-05
"4409","TENNESSEE",5267982,"October","Wind",1,4,6346105,1.57576970440924e-05
"4410","TENNESSEE",79669,"February","Wind",1,63,6346105,1.57576970440924e-05
"4411","TENNESSEE",563356,"February","Winter Storm",1,64,6346105,1.57576970440924e-05
"4412","TENNESSEE",5320692,"September","Flood",1,23,6346105,1.57576970440924e-05
"4413","TENNESSEE",404476,"August","Heat",1,0,6346105,1.57576970440924e-05
"4414","TENNESSEE",317486,"February","Tornado",1,79,6346105,1.57576970440924e-05
"4415","TENNESSEE",5239755,"April","Lightning",1,25,6346105,1.57576970440924e-05
"4416","TENNESSEE",229418,"May","Flood",1,30,6346105,1.57576970440924e-05
"4417","TENNESSEE",300747,"April","Tornado",1,56,6346105,1.57576970440924e-05
"4418","TENNESSEE",613531,"December","Flood",1,43,6346105,1.57576970440924e-05
"4419","TENNESSEE",389694,"July","Wind",2,30,6346105,3.15153940881848e-05
"4420","TENNESSEE",234855,"May","Flood",1,70,6346105,1.57576970440924e-05
"4421","TENNESSEE",5362954,"June","Wind",1,58,6346105,1.57576970440924e-05
"4422","TENNESSEE",281169,"January","Cold",1,43,6346105,1.57576970440924e-05
"4423","TENNESSEE",229299,"May","Flood",1,32,6346105,1.57576970440924e-05
"4424","TENNESSEE",237687,"May","Tornado",1,67,6346105,1.57576970440924e-05
"4425","TENNESSEE",347518,"April","Tornado",6,56.8333333333333,6346105,9.45461822645544e-05
"4426","TENNESSEE",184953,"June","Heat",2,61.5,6346105,3.15153940881848e-05
"4427","TENNESSEE",211471,"January","Cold",3,58,6346105,4.72730911322772e-05
"4428","TENNESSEE",5276173,"November","Flood",1,58,6346105,1.57576970440924e-05
"4429","TENNESSEE",5322212,"November","Tornado",4,65.5,6346105,6.30307881763696e-05
"4430","TENNESSEE",362592,"February","Tornado",1,62,6346105,1.57576970440924e-05
"4431","TENNESSEE",300457,"April","Tornado",4,37.25,6346105,6.30307881763696e-05
"4432","TENNESSEE",278937,"January","Winter Storm",1,63,6346105,1.57576970440924e-05
"4433","TENNESSEE",79650,"February","Tornado",2,85,6346105,3.15153940881848e-05
"4434","TENNESSEE",281167,"January","Cold",1,78,6346105,1.57576970440924e-05
"4435","TENNESSEE",5342291,"February","Flood",2,9.5,6346105,3.15153940881848e-05
"4436","TENNESSEE",79653,"February","Tornado",14,49.5714285714286,6346105,0.000220607758617294
"4437","TENNESSEE",98203,"April","Flood",1,56,6346105,1.57576970440924e-05
"4438","TENNESSEE",237774,"May","Flood",1,21,6346105,1.57576970440924e-05
"4439","TENNESSEE",5249745,"May","Tornado",1,64,6346105,1.57576970440924e-05
"4440","TENNESSEE",404007,"August","Heat",2,2.5,6346105,3.15153940881848e-05
"4441","TENNESSEE",82421,"February","Tornado",3,40.3333333333333,6346105,4.72730911322772e-05
"4442","TENNESSEE",82841,"February","Tornado",1,70,6346105,1.57576970440924e-05
"4443","TENNESSEE",297650,"April","Tornado",2,53.5,6346105,3.15153940881848e-05
"4444","TENNESSEE",5500706,"April","Tornado",2,67,6346105,3.15153940881848e-05
"4445","TENNESSEE",321440,"June","Heat",1,60,6346105,1.57576970440924e-05
"4446","TENNESSEE",613567,"December","Flood",1,22,6346105,1.57576970440924e-05
"4447","TENNESSEE",550108,"November","Winter Storm",1,27,6346105,1.57576970440924e-05
"4448","TENNESSEE",196924,"September","Lightning",1,83,6346105,1.57576970440924e-05
"4449","TENNESSEE",561299,"February","Cold",2,53.5,6346105,3.15153940881848e-05
"4450","TENNESSEE",57884,"August","Heat",14,61.6428571428571,6346105,0.000220607758617294
"4451","TENNESSEE",5322139,"November","Tornado",2,47,6346105,3.15153940881848e-05
"4452","TENNESSEE",5473657,"August","Lightning",1,67,6346105,1.57576970440924e-05
"4453","TENNESSEE",233431,"May","Flood",1,70,6346105,1.57576970440924e-05
"4454","TENNESSEE",5444706,"March","Winter Storm",1,39,6346105,1.57576970440924e-05
"4455","TENNESSEE",296789,"April","Tornado",8,54.5,6346105,0.000126061576352739
"4456","TENNESSEE",229590,"May","Flood",1,81,6346105,1.57576970440924e-05
"4457","TENNESSEE",300460,"April","Tornado",4,54,6346105,6.30307881763696e-05
"4458","TENNESSEE",5463748,"July","Lightning",1,38,6346105,1.57576970440924e-05
"4459","TENNESSEE",600413,"July","Heat",2,69.5,6346105,3.15153940881848e-05
"4460","TENNESSEE",5506443,"April","Tornado",2,50.5,6346105,3.15153940881848e-05
"4461","TENNESSEE",5330204,"July","Wind",1,75,6346105,1.57576970440924e-05
"4462","TENNESSEE",274485,"December","Cold",1,73,6346105,1.57576970440924e-05
"4463","TENNESSEE",362596,"February","Tornado",2,57.5,6346105,3.15153940881848e-05
"4464","TENNESSEE",213012,"January","Winter Storm",1,34,6346105,1.57576970440924e-05
"4465","TENNESSEE",91661,"March","Flood",1,7,6346105,1.57576970440924e-05
"4466","TENNESSEE",321439,"June","Heat",3,65.6666666666667,6346105,4.72730911322772e-05
"4467","TENNESSEE",5323812,"November","Tornado",2,53.5,6346105,3.15153940881848e-05
"4468","TENNESSEE",5357376,"May","Hail",3,65,6346105,4.72730911322772e-05
"4469","TENNESSEE",5396162,"May","Wind",1,7,6346105,1.57576970440924e-05
"4470","TENNESSEE",491313,"December","Winter Storm",1,30,6346105,1.57576970440924e-05
"4471","TENNESSEE",5519084,"July","Lightning",1,87,6346105,1.57576970440924e-05
"4472","TENNESSEE",517176,"June","Flood",1,6,6346105,1.57576970440924e-05
"4473","TENNESSEE",234854,"May","Flood",2,29.5,6346105,3.15153940881848e-05
"4474","TENNESSEE",294036,"April","Tornado",4,52,6346105,6.30307881763696e-05
"4475","TENNESSEE",272448,"December","Winter Storm",1,69,6346105,1.57576970440924e-05
"4476","TENNESSEE",83209,"February","Tornado",3,68,6346105,4.72730911322772e-05
"4477","TENNESSEE",255199,"August","Heat",4,70.75,6346105,6.30307881763696e-05
"4478","TENNESSEE",250093,"July","Heat",1,56,6346105,1.57576970440924e-05
"4479","TENNESSEE",229290,"May","Flood",1,56,6346105,1.57576970440924e-05
"4480","TENNESSEE",561334,"February","Cold",1,82,6346105,1.57576970440924e-05
"4481","TENNESSEE",563341,"February","Winter Storm",1,40,6346105,1.57576970440924e-05
"4482","TENNESSEE",607144,"December","Tornado",2,69.5,6346105,3.15153940881848e-05
"4483","TENNESSEE",266150,"May","Flood",2,58,6346105,3.15153940881848e-05
"4484","TENNESSEE",187436,"July","Flood",1,5,6346105,1.57576970440924e-05
"4485","TENNESSEE",5506368,"April","Tornado",16,48,6346105,0.000252123152705478
"4486","TENNESSEE",305738,"April","Tornado",1,47,6346105,1.57576970440924e-05
"4487","TENNESSEE",5287365,"March","Flood",1,17,6346105,1.57576970440924e-05
"4488","TENNESSEE",257223,"August","Heat",1,2,6346105,1.57576970440924e-05
"4489","TENNESSEE",5311760,"July","Lightning",1,66,6346105,1.57576970440924e-05
"4490","TENNESSEE",594336,"July","Flood",1,31,6346105,1.57576970440924e-05
"4491","TENNESSEE",184931,"June","Heat",7,70.1428571428571,6346105,0.000110303879308647
"4492","TENNESSEE",255494,"August","Heat",1,63,6346105,1.57576970440924e-05
"4493","TENNESSEE",272848,"December","Winter Storm",1,20,6346105,1.57576970440924e-05
"4494","TENNESSEE",5146664,"May","Wind",1,63,6346105,1.57576970440924e-05
"4495","TENNESSEE",295249,"April","Wind",1,87,6346105,1.57576970440924e-05
"4496","TENNESSEE",5285650,"March","Flood",1,46,6346105,1.57576970440924e-05
"4497","TENNESSEE",332389,"July","Heat",1,72,6346105,1.57576970440924e-05
"4498","TENNESSEE",196307,"September","Flood",1,46,6346105,1.57576970440924e-05
"4499","TENNESSEE",314997,"June","Flood",1,54,6346105,1.57576970440924e-05
"4500","TENNESSEE",207009,"December","Winter Storm",1,50,6346105,1.57576970440924e-05
"4501","TENNESSEE",296474,"April","Flood",1,50,6346105,1.57576970440924e-05
"4502","TENNESSEE",5346695,"March","Tornado",1,75,6346105,1.57576970440924e-05
"4503","TENNESSEE",505228,"April","Tornado",2,52,6346105,3.15153940881848e-05
"4504","TENNESSEE",243695,"June","Heat",1,47,6346105,1.57576970440924e-05
"4505","TENNESSEE",243724,"June","Heat",5,76,6346105,7.8788485220462e-05
"4506","TENNESSEE",226199,"May","Flood",10,67.8,6346105,0.000157576970440924
"4507","TENNESSEE",5139372,"April","Tornado",1,19,6346105,1.57576970440924e-05
"4508","TENNESSEE",607161,"December","Flood",3,16.6666666666667,6346105,4.72730911322772e-05
"4509","TENNESSEE",5278928,"January","Flood",1,31,6346105,1.57576970440924e-05
"4510","TENNESSEE",567074,"March","Winter Storm",1,46,6346105,1.57576970440924e-05
"4511","TENNESSEE",190659,"July","Tornado",1,34,6346105,1.57576970440924e-05
"4512","TENNESSEE",5506369,"April","Tornado",6,29.8333333333333,6346105,9.45461822645544e-05
"4513","TENNESSEE",82850,"February","Tornado",2,79.5,6346105,3.15153940881848e-05
"4514","TENNESSEE",220337,"March","Heat",1,69,6346105,1.57576970440924e-05
"4515","TENNESSEE",255074,"August","Heat",6,67.5,6346105,9.45461822645544e-05
"4516","TENNESSEE",165128,"April","Tornado",2,15.5,6346105,3.15153940881848e-05
"4517","TENNESSEE",5524709,"July","Wind",1,41,6346105,1.57576970440924e-05
"4518","TENNESSEE",5315488,"August","Lightning",2,44.5,6346105,3.15153940881848e-05
"4519","TENNESSEE",561302,"February","Cold",2,66.5,6346105,3.15153940881848e-05
"4520","TENNESSEE",341731,"August","Heat",2,57,6346105,3.15153940881848e-05
"4521","TENNESSEE",5161216,"November","Wind",2,12.5,6346105,3.15153940881848e-05
"4522","TENNESSEE",243866,"June","Heat",1,82,6346105,1.57576970440924e-05
"4523","TENNESSEE",5535091,"September","Lightning",1,11,6346105,1.57576970440924e-05
"4524","TENNESSEE",226314,"May","Flood",1,63,6346105,1.57576970440924e-05
"4525","TENNESSEE",5432306,"December","Flood",1,88,6346105,1.57576970440924e-05
"4526","TENNESSEE",145218,"December","Winter Storm",1,80,6346105,1.57576970440924e-05
"4527","TENNESSEE",5357474,"May","Wind",1,35,6346105,1.57576970440924e-05
"4528","TENNESSEE",98197,"March","Flood",1,19,6346105,1.57576970440924e-05
"4529","TENNESSEE",77720,"January","Winter Storm",1,3,6346105,1.57576970440924e-05
"4530","TENNESSEE",77719,"January","Winter Storm",1,34,6346105,1.57576970440924e-05
